path,status,source,destination,bucket,consumed_contract_row,security_review_status,test_evidence,reconciliation_decision,reviewer,adr_reference
src/container-restart-shadow.test.ts,added,,,A,,,"New test for container-restart.ts's durable `respawn_after_stop` stop-intent: written before kill, cleared after the respawn request via the new session_claims-backed coordination system. Part of the new session-claim/container-lifecycle coordination machinery, not the inert precedent-#2 pattern (this is load-bearing: the intent gates actual respawn behavior).",,,
src/container-restart.ts,modified,,,A,,,"Beyond the inert wakeContainer->requestWake rename (precedent #1), this also writes/clears a durable `respawn_after_stop` stop-intent via `shadowWrite`/`setStopIntent` in db/coordination.ts — new session-claim-fencing machinery that gates real kill/respawn decisions, so it does not purely match the exact-swap precedent.",,,
src/container-runner.claims.test.ts,added,,,A,,,ADR-030: adopted; Workstream C9 (commit e52c34a5),,,ADR-030
src/container-runner.test.ts,modified,,,A,,,ADR-030: adopted; Workstream C9 (commit e52c34a5),,,ADR-030
src/container-runner.ts,modified,,,A,,,"docs/promotion-v2.4.0.md Workstream B table, container-runner.ts row (2026-09-25 finding)",,,
src/db/container-configs.ts,modified,,,A,,,"CRUD for container_configs, adding the `speed` scalar column. This table holds `additional_mounts`/`image_tag` — directly the kernel-validated mount/session-spec-feeding table.",,,
src/db/coordination.test.ts,added,,,A,,,ADR-030: adopted; Workstream C7/C9,,,ADR-030
src/db/coordination.ts,added,,,A,,,ADR-030: adopted; Workstream C7/C9,,,ADR-030
src/db/db-v2.test.ts,modified,,,A,,,Adds round-trip tests for the new `speed` scalar via ensureContainerConfig/updateContainerConfigScalars. Companion test for the container_configs table (mount/session-spec-adjacent).,,,
src/db/index.ts,modified,,,A,,,"Exports a new `db/coordination.ts` module: host-instance lease registration, session-claim CAS (tryClaimSession/releaseSessionClaim/setStopIntent), delivery-attempt persistence, wake-signal writes. This is the durable backing store for the new session-claim-fencing system that gates container adopt/kill/wake decisions across the whole batch (see claimant-liveness.test.ts, session-claim-fencing.test.ts, reconcile-session.ts) — genuinely decision-driving, worth Workstream A/B review as a unit.",,,
src/db/migrations/024-host-coordination.ts,added,,,A,,,ADR-030: adopted; Workstream C7/C9,,,ADR-030
src/db/migrations/025-container-config-speed.ts,added,,,A,,,Adds the `speed` column to container_configs via `ALTER TABLE`. Trivial schema change to the mount/session-spec-adjacent table.,,,
src/db/migrations/concurrency.test.ts,added,,,C,,,"New test proving the migration runner does not re-apply a migration already completed by a concurrent process (cross-process SQLite race safety). Generic DB-engine correctness, unrelated to mount/credential/network content of any specific migration.",port-verbatim,,
src/db/migrations/fixtures/migrate.ts,added,,,C,,,"Test fixture: a standalone script that runs migrations in a child process, used only by the concurrency test above. No functional/security relevance.",port-verbatim,,
src/db/migrations/index.ts,modified,,,C,,,Migration runner gains a recheck-under-BEGIN-IMMEDIATE guard so two concurrent processes never double-apply the same migration. Generic engine-level correctness fix that applies uniformly regardless of what any individual migration does; no privileged content of its own.,port-verbatim,,
src/db/migrations/module-approvals-pending-approvals.ts,modified,,,A,,,"Comment-only wording update (OneCLI credential approvals -> gateway credential approvals) on the pending_approvals migration doc-comment. Approvals machinery, ADR-030-adjacent; no functional change.",,,
src/db/sessions.ts,modified,,,A,,,"Adds `getAskQuestionRender`'s `deferResolution` flag (feeds the ADR-030 gateway-approval-presentation flow) and `bindPendingApprovalMessage` (approvals), plus an unrelated `getRecentConversationSessions` for cross-session context. Bucket A for the approval-flow portion, which dominates the diff's intent.",,,
src/db/testing/driver-conformance.ts,modified,,,C,,,"Reworks one DB-driver-conformance test (nested-transaction-under-rollback semantics) for correctness/clarity. Generic central-DB driver test harness, not touching mount/network/credential content.",port-verbatim,,
src/delivery-attempts-authority.test.ts,added,,,C,,,"New test proving delivery-attempt counts are read from the durable `delivery_attempts` table (db/coordination.ts) instead of an in-process Map, so a host restart no longer resets a poison message's retry count to zero. Ordinary message-delivery reliability improvement; no mount/network/credential/container-lifecycle surface touched.",port-verbatim,,
src/delivery-poll.test.ts,added,,,C,,,"New tests for delivery.ts's `deliverToSessions` bounded concurrency, per-session failure isolation, and fixed-rate poll re-arming. Companion to delivery.ts; ordinary message-delivery reliability/perf work, no privileged surface.",port-verbatim,,
src/delivery-shadow.test.ts,added,,,C,,,"New tests proving delivery-attempt rows are recorded with the error and cleared on success or permanent give-up. Companion to delivery.ts's durable retry-count persistence; ordinary reliability bookkeeping, no privileged surface.",port-verbatim,,
src/delivery.ts,modified,,,C,,,"Rewrites the outbound delivery poll loops: bounded concurrency (mapConcurrent, 8 sessions at once) replacing a serial for-loop, delivery-attempt counts persisted to the new delivery_attempts table (db/coordination.ts) instead of an in-process Map (survives host restarts), and fixed-rate tick re-arming. Message-delivery reliability/perf work; does not call killContainer/wakeContainer or touch mounts/network/credentials directly, so classified separately from the session-claim-fencing family in this batch despite sharing the db/coordination.ts module. Needs care merging with any Isthmus-side delivery.ts changes.",port-with-modification,,
src/drivers/conformance.test.ts,modified,,,A,,,commit 79465865; pnpm test green,port-with-modification,,
src/drivers/docker-driver.test.ts,modified,,,A,,,"Major new coverage for an 'auxiliary gateway' sidecar container on an isolated per-session Docker network: `--internal`/`--read-only` auxiliary containers, session-key.pem mounted only into the auxiliary (never the agent container), start/stop ordering, and residue-cleanup that now preserves gateway-owned containers by role label. This is the session driver — explicitly the seam itself per the batch's guidance — and is directly relevant to the current Isthmus branch's egress/kernel-network-wiring work. Flagging prominently for hands-on review, not just filing.",,,
src/drivers/docker-driver.ts,modified,,,A,,,commit 79465865; pnpm exec tsc --noEmit + pnpm test (3972 tests) green,port-with-modification,,
src/drivers/driver-selection.test.ts,modified,,,A,,,"Adds an assertion that `container/CLAUDE.md` stays in the mount-policy surfaceRoots allowlist (named, not just counted). Part of the drivers/ mount-policy seam.",,,
src/drivers/index.ts,modified,,,A,,,commit 79465865; pnpm exec tsc --noEmit + pnpm test (3972 tests) green,port-with-modification,,
src/drivers/session-events.ts,modified,,,A,,,"Passes through an optional `reconcileNetworkAccess` capability from the underlying session driver. Directly part of the network-access/egress reconciliation seam (see egress-lockdown.ts, host-sweep's 'singleton:egress-reheal').",,,
src/drivers/spec-fixture.ts,modified,,,A,,,commit 79465865,port-with-modification,,
src/drivers/types.ts,modified,,,A,,,commit 79465865; pnpm exec tsc --noEmit + pnpm test (3972 tests) green,port-with-modification,,
src/egress-lockdown.test.ts,added,,,A,,,"New tests for the generalized egress-lockdown attachment: attaches a provider-declared gateway target (not a hardcoded OneCLI container) under its declared endpoint, fails closed when the target can't join a locked network, and self-heals after a gateway restart. This is the kernel network-wiring surface itself — directly relevant to the current branch (fix/egress-lockdown-kernel-network-wiring).",,,
src/egress-lockdown.ts,modified,,,A,,,"Generalizes `ensureEgressNetwork` from a hardcoded ONECLI_GATEWAY_CONTAINER to an arbitrary NetworkAccessIntent target (endpoint + target.kind/identity), remembers the last-selected access for self-healing after a gateway restart. This is THE egress/network trust-boundary file the current Isthmus branch is actively hardening — Isthmus's checkout has already diverged here (own kernel-mediated implementation exists at src/egress-lockdown.ts), so a straight overwrite would lose Isthmus-specific work. Flagging prominently for manual reconciliation, not a simple port.",,,
src/env.test.ts,added,,,C,,,"New tests for the `envValue` single-key convenience wrapper around the pre-existing `readEnvFile`. Ordinary utility test, no new secret handling (still never loads into process.env).",port-verbatim,,
src/env.ts,modified,,,C,,,"Adds an optional `projectRoot` param to `readEnvFile` and a new `envValue(key, projectRoot)` single-key helper. Ordinary utility refactor/convenience addition; behavior and secret-handling posture (`.env` is read, never loaded into process.env) unchanged.",port-verbatim,,
src/gateway-approval-coordinator.test.ts,added,,,A,,,ADR-030: adopted; Workstream C7 (commit 0bb51506),,,ADR-030
src/gateway-approval-coordinator.ts,added,,,A,,,ADR-030: adopted; Workstream C7 (commit 0bb51506),,,ADR-030
src/gateway-approval-presentation.test.ts,added,,,A,,,ADR-030: adopted; Workstream C7 (commit 0bb51506),,,ADR-030
src/gateway-approval-presentation.ts,added,,,A,,,ADR-030: adopted; Workstream C7 (commit 0bb51506),,,ADR-030
src/gateway-approval-summary.ts,added,,,A,,,ADR-030: adopted; Workstream C7 (commit 0bb51506),,,ADR-030
src/gateway-availability.test.ts,added,,,A,,,ADR-030: adopted; Workstream C7 (commit 0bb51506),,,ADR-030
src/gateway-availability.ts,added,,,A,,,ADR-030: adopted; Workstream C7 (commit 0bb51506),,,ADR-030
src/gateway-connections.test.ts,added,,,C,,,,,,
src/gateway-connections.ts,added,,,C,,,backs cli/resources/groups.ts's new connect operation; not yet assessed beyond existence,,,
src/gateway-providers/gateway-provider-registry.test.ts,added,,,A,,,ADR-030: adopted; Workstream C7/C9,,,ADR-030
src/gateway-providers/gateway-provider-registry.ts,modified,,,A,,,ADR-030: adopted; Workstream C7/C9,,,ADR-030
src/gateway-providers/gateway-registration-wiring.test.ts,added,,,A,,,ADR-030: adopted; Workstream C7 (commit 0bb51506),,,ADR-030
src/gateway-providers/index.ts,modified,,,A,,,ADR-030: adopted; Workstream C7 (commit 0bb51506),,,ADR-030
src/gateway-providers/installed.ts,modified,,,A,,,ADR-030: adopted; Workstream C7 (commit 0bb51506),,,ADR-030
src/gateway-providers/onecli.test.ts,deleted,,,A,,,ADR-030: adopted; Workstream C7 (commit 0bb51506),,,ADR-030
src/gateway-read-policy.test.ts,added,,,B,,closed,"C2 (this session): gateway-read-policy.ts and NANOCLAW_GATEWAY_READ_ONLY_HOSTS do not exist anywhere in Isthmus's tree -- confirmed by repo-wide grep, zero matches. Upstream's read-only-gateway-destination allowlist was never ported, so there is no gate to audit. Recorded as a real porting-coverage gap (Isthmus doesn't have this feature at all), not a bypass -- a bypass requires the guarded capability to exist first.",declined:feature-never-ported,,
src/gateway-read-policy.ts,added,,,B,,closed,"C2 (this session): gateway-read-policy.ts and NANOCLAW_GATEWAY_READ_ONLY_HOSTS do not exist anywhere in Isthmus's tree -- confirmed by repo-wide grep, zero matches. Upstream's read-only-gateway-destination allowlist was never ported, so there is no gate to audit. Recorded as a real porting-coverage gap (Isthmus doesn't have this feature at all), not a bypass -- a bypass requires the guarded capability to exist first.",declined:feature-never-ported,,
src/gateway-session-lifecycle.test.ts,added,,,B,,closed,"Adopted via ADR-030, ported verbatim (mirrors upstream exactly, per the file's own doc comment) as part of Workstream C7, commit 0bb51506. Pure plumbing (pairs a provider's lease with the AbortSignal controlling this host's observation of it) -- no NanoClaw- or provider-specific behavior. Bucket B kept (session-lifecycle control is privileged-adjacent) but the C0/ADR-030 review this bucket exists to demand is complete.",,,ADR-030
src/gateway-session-lifecycle.ts,added,,,B,,closed,"Adopted via ADR-030, ported verbatim (mirrors upstream exactly, per the file's own doc comment) as part of Workstream C7, commit 0bb51506. Pure plumbing (pairs a provider's lease with the AbortSignal controlling this host's observation of it) -- no NanoClaw- or provider-specific behavior. Bucket B kept (session-lifecycle control is privileged-adjacent) but the C0/ADR-030 review this bucket exists to demand is complete.",,,ADR-030
src/group-init.ts,modified,,,A,,,Directly imports and uses `getProviderHostContract`/`initializeProviderGroupSurfaces` from provider-contracts/registry.ts and realize.ts — exactly the 'provider host contract' mount-composition rewrite called out as a deferred architectural question in the batch's precedent #3.,declined:pending-architecture-decision,,
src/host-instance.test.ts,added,,,A,,,ADR-030: adopted; Workstream C7/C9,,,ADR-030
src/host-instance.ts,added,,,A,,,ADR-030: adopted; Workstream C7/C9,,,ADR-030
src/host-lifecycle.test.ts,modified,,,A,,,ADR-030: adopted; Workstream C9 (commit e52c34a5),,,ADR-030
src/host-lifecycle.ts,modified,,,A,,,ADR-030: adopted; Workstream C9 (commit e52c34a5),,,ADR-030
src/host-sweep-grace.test.ts,modified,,,A,,,"Rewrites the host-sweep grace-period test from a volatile 'just woke' flag to a durable incarnation gate read from `session_claims.claimed_at` — evidence (heartbeat mtime, stale processing claims) that predates the current incarnation's claim time is no longer used against it. Directly exercises the new session-claim-fencing system's effect on real container-kill decisions (`enforceRunningContainerSla`), not an inert shadow write.",,,
src/host-sweep.feeds.test.ts,added,,,A,,,"Tests that runtime terminal events and `enqueueSessionReconcile` calls feed the sweep's workqueue between ticks. The sweep now drives both `ensureEgressNetwork` ('singleton:egress-reheal') and `reconcileSession` (container kill/stuck decisions) — confirms the reconcile-queue/feeds machinery is load-bearing, not inert.",,,
src/host-sweep.queue.test.ts,added,,,A,,,"Tests the sweep's keyed workqueue ordering/concurrency, explicitly including the `ensureEgressNetwork` singleton duty and per-session `reconcileSession` (container-kill decision logic). Directly exercises the egress-reheal and container-lifecycle-decision paths.",,,
src/host-sweep.ts,modified,,,C,,,docs/promotion-v2.4.0.md Workstream B table: upstream-confirmed inert shadow-write coordination,declined:inert-no-behavior-change,,
src/index.ts,modified,,,A,,,"Main host startup/shutdown sequence: selects the gateway provider (`getGatewayProvider`), starts the gateway-approval-coordinator and gateway-availability monitor before inbound routing is released, starts a durable host-instance lease, and re-sequences `adoptRunningSessions()` to complete before any inbound message is routed. This is the orchestration root of the whole new gateway-provider/session-claim coordination system found across this batch. Flag prominently: Isthmus's kernel bootstrap sequencing in this same file will need careful manual merge, not a straight port.",,,
src/install-slug.test.ts,added,,,A,,,Tests the new NANOCLAW_INSTALL_ID override and its validation. Companion to install-slug.ts.,,,
src/install-slug.ts,modified,,,A,,,"Adds a NANOCLAW_INSTALL_ID env override for the install slug, which flows into docker labels, image names, and service unit names — i.e. container/session identity used by the kernel-adjacent container lifecycle (session claim fencing keys off instance ids derived from this). Validated against a conservative charset before use.",,,
src/liveness.test.ts,added,,,C,,,"Tests the new `createHeartbeatFileLivenessSource` — a byte-identical extraction of the existing heartbeat-file-mtime read into a named seam. No behavior change, no privileged operation.",port-verbatim,,
src/liveness.ts,added,,,C,,,"Extracts the existing heartbeat-file-mtime stat into a `LivenessSource` interface/seam for future swap-in (e.g. driver-reported events). Explicitly 'today's behavior, extracted' — no new privileged surface or decision logic of its own (consumers like reconcile-session.ts, itself Bucket A, decide what to do with the observation).",port-verbatim,,
src/mailbox/sqlite/arm-next-task.test.ts,added,,,C,,,"Tests atomic insert-next-occurrence + clear-recurrence for recurring scheduled tasks. Ordinary task-scheduling correctness fix (prevents duplicate runs or silently dead series on crash mid-write), no privileged surface.",port-verbatim,,
src/mailbox/sqlite/index.ts,modified,,,C,,,"Adds `armNextTask` — one transaction wrapping insertTaskRow + clearRecurrence for recurring tasks. Ordinary mailbox feature/bugfix, no mount/network/credential relevance.",port-verbatim,,
src/mailbox/types.ts,modified,,,C,,,Adds the `armNextTask` method to the InboundMailbox interface. Type-only companion to the mailbox/sqlite/index.ts fix.,port-verbatim,,
src/migrate-claude-memory-settings.ts,modified,,,A,,,"Refactors the Claude settings.json migration into the `ProviderFileTransformer`/`ProviderFileDiagnostic` shape from provider-contracts/registry.ts (same registry as the deferred precedent #3 item), and exports `CLAUDE_DEFAULT_SETTINGS` (moved from group-init.ts). Functionally self-contained (a settings-file transform) and not itself about mount composition, so not marked declined, but flagged as touching the same provider-contracts area under architectural review.",,,
src/modules/agent-to-agent/agent-route.ts,modified,,,C,,,"wakeContainer->requestWake(fresh,'inbound-message') swap, confirmed inert",,,
src/modules/agent-to-agent/create-agent.ts,modified,,,C,,,"wakeContainer->requestWake(fresh,'agent-created') swap, confirmed inert",,,
src/modules/approvals/agent.md,modified,,,A,,,"Agent-facing docs swap 'OneCLI' for 'gateway-managed' placeholder and generic 'configured gateway' language for credential approvals — exactly the OneCLI-to-gateway-provider-registry migration Isthmus already completed independently on the feat/gateway-provider-seam branch (its own gateway-approval-coordinator.ts / gateway-providers/gateway-provider-registry.ts), confirmed by that branch's own project.md comment citing 'v2.4.0 promotion, Workstream C7'.",declined:already-reconciled-workstream-c7,,
src/modules/approvals/expired-card-instance.test.ts,modified,,,A,,,135-line refactor removing OneCLI-approval-specific test scaffolding (50 net lines dropped) as part of the same host-side gateway-provider-registry migration; Isthmus's approvals test suite already covers this via its own gateway-approval-coordinator tests.,declined:already-reconciled-workstream-c7,,
src/modules/approvals/finalize.ts,modified,,,A,,,"wakeContainer→requestWake rename (matches established precedent 1, safe/inert) inside finalizeReject(), part of the approval-resolution machinery already tracked as seam-adjacent (self-mod/credential approvals). The rename itself is a safe verbatim port; the file's role stays Bucket A because of what it does (finalizing privileged approval decisions).",,,
src/modules/approvals/index.ts,modified,,,A,,,"Removes OneCLI-specific onDeliveryAdapterReady/onHostShutdown wiring (startOneCLIApprovalHandler/stopOneCLIApprovalHandler) since the credential-approval flow moved out of this module entirely to a new gateway-provider-registry abstraction (src/gateway-approval-summary.ts upstream). Isthmus's own index.ts already wires the equivalent startGatewayApprovalCoordinator/stopGatewayApprovalCoordinator and its comment explicitly cites 'v2.4.0 promotion, Workstream C7' — already reconciled, differently.",declined:already-reconciled-workstream-c7,,
src/modules/approvals/onecli-approvals.ts,deleted,,,A,,,"Upstream DELETES this 331-line file entirely, replacing OneCLI-SDK-specific manual-approval handling with a generic gateway-provider abstraction (src/gateway-approval-summary.ts + a new gateway-providers registry, not in this batch). Isthmus has already independently deleted its equivalent and replaced it with src/gateway-approval-coordinator.ts + src/gateway-providers/gateway-provider-registry.ts on the feat/gateway-provider-seam branch — same direction, different implementation, already done. A straight port is moot since the file no longer exists on either side.",declined:already-reconciled-workstream-c7,,
src/modules/approvals/picks.test.ts,modified,,,A,,,"Adds a test for pickApprovalDelivery() resolving a named channel instance (e.g. a second Slack bot) exactly rather than falling through to a cached sibling instance — exercises the originInstance parameter. Isthmus's primitive.ts already has this exact originInstance param and behavior (verified in current checkout), so this test's underlying feature is already ported; only the wakeContainer→requestWake rename in sibling files remains outstanding.",declined:already-reconciled-workstream-c7,,
src/modules/approvals/primitive.ts,modified,,,A,,,"Adds originInstance-aware DM resolution to pickApprovalDelivery/requestApproval and renames wakeContainer→requestWake (precedent 1, safe). Isthmus's primitive.ts already has the originInstance parameter ported; only the requestWake rename is outstanding there (still imports wakeContainer from container-runner.js). Core approval-delivery machinery, seam-adjacent.",,,
src/modules/approvals/project.md,modified,,,A,,,"Rewrites the module's docs to describe credential approvals as owned by 'the selected gateway provider' / a new core gateway-approval-coordinator rather than this module's onecli-approvals.ts — documents exactly the migration Isthmus's own project.md already describes (its current text cites 'gateway coordinator', 'gateway-approval-coordinator.ts', matching the same architectural shift).",declined:already-reconciled-workstream-c7,,
src/modules/approvals/reason-capture.test.ts,modified,,,A,,,"Tests the instance-aware dmKey()/awaitingReason keying (keyed by instance, not just channel_type) for the reject-with-reason capture flow. Isthmus's reason-capture.ts already implements this exact instance-aware dmKey.",declined:already-reconciled-workstream-c7,,
src/modules/approvals/reason-capture.ts,modified,,,A,,,dmKey() now incorporates the channel instance (not just channel_type) so a named second bot on the same platform doesn't collide reason-capture state; also drops the ensureUserDm dependency in favor of approval-row-stored channel/platform/instance. Isthmus's reason-capture.ts already has this exact instance-aware dmKey implementation — already ported. Bucket A because it's part of the approval response-handling seam.,,,
src/modules/approvals/response-handler.ts,modified,,,A,,,"Removes the ONECLI_ACTION branch entirely (credential approvals resolved elsewhere now) and renames wakeContainer→requestWake. Isthmus's response-handler.ts already routes gateway approvals via GATEWAY_APPROVAL_ACTION/resolveGatewayApproval (its own equivalent), but still imports wakeContainer (not yet renamed) — the seam migration is done, the inert rename is the only remaining delta.",declined:already-reconciled-workstream-c7,,
src/modules/approvals/restart-honesty.test.ts,added,,,A,,,"Entirely new 259-line test file for gateway-provider-seam restart/crash-recovery honesty (rows survive process restart, resolution is row-keyed, expiry is row-driven), built against upstream's gateway-providers/index.js + gateway-approval-coordinator.ts. Isthmus has its own equivalent test coverage for the same properties against its own gateway-approval-coordinator.ts/gateway-provider-registry.ts implementation (feat/gateway-provider-seam branch) — same intent, different code, already covered.",declined:already-reconciled-workstream-c7,,
src/modules/community-portal/index.ts,added,,,B,,closed,"Adopted with modification (ADR-031 addendum, C12): CellLink WebSocket removed, replaced with on-demand polling over the same reconcile timer. LAW-08 verified clean.",,,ADR-031
src/modules/community-portal/registration.test.ts,added,,,B,,closed,"Adopted with modification (ADR-031 addendum, C12): CellLink WebSocket removed, replaced with on-demand polling over the same reconcile timer. LAW-08 verified clean.",,,ADR-031
src/modules/community-portal/runtime.test.ts,added,,,B,,closed,"Adopted with modification (ADR-031 addendum, C12): CellLink WebSocket removed, replaced with on-demand polling over the same reconcile timer. LAW-08 verified clean.",,,ADR-031
src/modules/community-portal/runtime.ts,added,,,B,,closed,"Adopted with modification (ADR-031 addendum, C12): CellLink WebSocket removed, replaced with on-demand polling over the same reconcile timer. LAW-08 verified clean.",,,ADR-031
src/modules/cross-session-context/backfill.test.ts,modified,,,C,,,Tests the rewritten backfillSession() (renamed from backfillNewSession) seeding both brand-new AND long-idle sessions from the conversation's bounded 'hot set' rather than only new sessions; ordinary chat-context feature work.,port-with-modification,,
src/modules/cross-session-context/backfill.ts,modified,,,C,,,"backfillNewSession→backfillSession: now also catches up long-idle sessions that fell out of the hot set, reads siblings concurrently via mapConcurrent, bounds sources to the hot set. Ordinary cross-session chat-context feature, no privileged surface.",port-with-modification,,
src/modules/cross-session-context/config.ts,modified,,,C,,,Adds HOT_SESSION_LIMIT/ECHO_CONCURRENCY/ECHO_MAX_AGE_MS constants and shrinks ECHO_MAX_AGE_DAYS 7→3 as part of the hot-set bounding redesign; config constants only.,port-with-modification,,
src/modules/cross-session-context/fan.test.ts,modified,,,C,,,Tests the new hot-set-bounded fan-out (selectHotSessions/loadHotCandidates) replacing unconditional fan to every sibling session; ordinary feature test.,port-with-modification,,
src/modules/cross-session-context/fan.ts,modified,,,C,,,"Live echo fan-out now targets only the conversation's HOT_SESSION_LIMIT most-recently-active sessions (bounding cost from O(sessions) to O(K)), written concurrently via mapConcurrent, off the critical path. Ordinary scalability/feature improvement to chat context propagation.",port-with-modification,,
src/modules/cross-session-context/history.test.ts,modified,,,C,,,6-line diff tracking the hot-set/rename changes; trivial.,port-with-modification,,
src/modules/cross-session-context/index.ts,modified,,,C,,,"Barrel re-exports updated for the backfillSession rename, mapConcurrent, and new hot-set constants/exports; also notes the host-sweep→reconcile-session.ts hook-caller rename (host infra plumbing, not itself in this batch).",port-with-modification,,
src/modules/cross-session-context/parallel.test.ts,added,,,C,,,Tests the new mapConcurrent() bounded-concurrency helper in isolation.,port-with-modification,,
src/modules/cross-session-context/parallel.ts,added,,,C,,,"New file: a small generic bounded-concurrency map utility (mapConcurrent) used by the echo fan and backfill for concurrent sibling-mailbox reads/writes. Self-contained utility, no privileged surface.",port-with-modification,,
src/modules/index.ts,modified,,,A,,,"Adds `import './community-portal/index.js';` to the modules barrel — this is the wiring that makes the new always-on community-portal module (Bucket B, see src/modules/community-portal/runtime.ts) load automatically for every install. Classified A/plumbing here since the file itself just adds an import line, but calling it out again: this one line is what turns the new Bucket B surface on by default.",,,
src/modules/interactive/index.ts,modified,,,C,,,"Pure wakeContainer→requestWake rename in handleInteractiveResponse (matches precedent 1 exactly); safe, behavior-inert.",port-verbatim,,
src/modules/mount-security/index.ts,modified,,,A,,,"One-line comment update (Setup installs onecli/claude → 'gateway/provider CLIs') inside the DEFAULT_BLOCKED_PATTERNS mount-denylist file — the file that defines which host paths agent containers may never mount read-write. Bucket A because of what the file IS (core mount trust-boundary config), even though this specific diff is a no-op comment edit; safe to take verbatim.",port-verbatim,,
src/modules/permissions/channel-approval.test.ts,modified,,,C,,,"105-line diff testing group_dm conversation-type detection and instance-aware approval-card delivery for the unknown-channel approval flow; ordinary chat-routing feature work, not a new privileged operation (still gated by the same existing approval card + admin click flow).",port-with-modification,,
src/modules/permissions/channel-approval.ts,modified,,,C,,,"Adds group_dm conversation-type support (via new resolveConversation() adapter hook) and threads the channel instance through pickApprovalDelivery/adapter.deliver calls for multi-bot-instance platforms. Extends the existing unknown-channel approval UI; does not change who can approve or what gets approved, so ordinary feature work, not seam-adjacent in the kernel/mount sense.",port-with-modification,,
src/modules/permissions/index.ts,modified,,,C,,,"Threads channel instance through the channel-registration approval response flow (agent-selection card, name-prompt, confirmation) so a named second bot instance replies on its own identity; also a stray comment update (OneCLI→gateway). Ordinary multi-instance-channel feature work on top of the existing unknown-sender/channel approval flow.",port-with-modification,,
src/modules/permissions/sender-approval.ts,modified,,,C,,,"Threads channel instance through pickApprovalDelivery/adapter.deliver calls for unknown-sender approval cards and decline-notify FYIs; same multi-instance delivery pattern as channel-approval.ts, ordinary feature work.",port-with-modification,,
src/modules/permissions/sender-decline-notify.test.ts,modified,,,C,,,4-line diff tracking the instance-aware delivery change in sender-approval.ts; trivial.,port-with-modification,,
src/modules/permissions/user-dm.ts,modified,,,C,,,"ensureUserDm() gains an `instance` parameter so a named channel instance resolves its own DM (and correctly skips the shared user_dms cache, which has no instance dimension, for non-default instances). Enables the multi-bot-instance permission/approval delivery changes above; itself an ordinary DM-resolution feature change, not a new privileged surface (still just resolving/caching messaging_group rows).",port-with-modification,,
src/modules/scheduling/recurrence.ts,modified,,,C,,,"Replaces the two-step insertTask()+clearRecurrence() with a single atomic armNextTask() to prevent a crash between the two writes from leaving a recurring task series both armed and re-clonable; also updated for the host-sweep.ts→reconcile-session.ts hook-caller rename. This is ordinary task-scheduling crash-safety hardening (not the shadow-write/inert pattern of precedent 2 — armNextTask changes real behavior, it's not dead-write plumbing), and not kernel/mount/docker-relevant, so Bucket C despite superficially resembling the durable-coordination precedent.",port-with-modification,,
src/modules/self-mod/apply.ts,modified,,,A,,,"wakeContainer→requestWake rename (precedent 1, safe) plus new shadow-write coordination (setStopIntent/shadowWrite from db/coordination.ts) recording the planned kill+respawn intent durably before killContainer, matching the durable-host-coordination shadow-write pattern (precedent 2) — nothing yet reads these rows to make decisions. Bucket A because this file applies install_packages/add_mcp_server after admin approval (rebuilds the container image, kills and respawns the container) — the actual privileged-action-execution step of the self-mod approval flow already tracked as seam-adjacent; the specific diff itself is a safe, established-pattern change.",,,
src/mount-composition.test.ts,modified,,,A,,,"Directly tests `buildMounts` against the SessionSpec the drivers enforce: switches from claude-md-compose.js to project-doc-compose.js, drops the retired `.claude-fragments` mount, adds a `networkAccess` field to the spec, and re-pins `/app/skills` as a read-only install-surface mount. This is the mount/session-spec seam itself.",,,
src/project-doc-compose.test.ts,added,,,A,,,"New 455-line test suite for project-doc-compose.ts, the file that materializes the document mounted read-only into every container at spawn (CLAUDE.md/AGENTS.md). Explicitly load-bearing per its own doc comment ('nothing may become a pointer again'). Part of the workspace/mount composition path.",,,
src/project-doc-compose.ts,added,,,A,,,New file replacing claude-md-compose.ts: composes one flat provider-neutral project document (standing instructions + provider base doc + per-capability sections) that is mounted into the container at spawn. Directly part of the mount/session-spec-feeding workspace composer named in workspace-contract.ts.,,,
src/provider-contracts/claude.ts,added,,,A,,,"Workstream C8 (commit 7d45ffc5): adopted, narrow port (used slice only)",,,
src/provider-contracts/conformance.test.ts,added,,,A,,,"Workstream B's original finding (container-runner.ts's buildMounts): the provider-host-contract mount-composition rewrite (getProviderHostContract/realizeProviderSpawnSurfaces, contract.stateVolumes/.skillViews/.skillBackings) is orthogonal to gateway-trust and changes how every provider's mounts get composed -- flagged to the user rather than ported unreviewed; needs its own ADR before adoption. This is that same deferred decision, not a new finding.",declined:pending-architecture-decision,,
src/provider-contracts/file-transformers.test.ts,added,,,A,,,"Workstream B's original finding (container-runner.ts's buildMounts): the provider-host-contract mount-composition rewrite (getProviderHostContract/realizeProviderSpawnSurfaces, contract.stateVolumes/.skillViews/.skillBackings) is orthogonal to gateway-trust and changes how every provider's mounts get composed -- flagged to the user rather than ported unreviewed; needs its own ADR before adoption. This is that same deferred decision, not a new finding.",declined:pending-architecture-decision,,
